,nof_selected_features,nof_samples,min_test_error_0,min_test_error_1,min_test_error_2,min_test_error_3,min_test_error_4,min_test_error_5,min_test_error_6,min_test_error_7,min_test_error_8,min_test_error_9
209,100,220,0.09090909090909091,0.10909090909090909,0.09090909090909091,0.05454545454545454,0.09090909090909091,0.09090909090909091,0.03636363636363636,0.07272727272727272,0.12727272727272726,0.07272727272727272
210,110,220,0.10909090909090909,0.12727272727272726,0.12727272727272726,0.09090909090909091,0.01818181818181818,0.05454545454545454,0.10909090909090909,0.09090909090909091,0.07272727272727272,0.12727272727272726
211,120,220,0.07272727272727272,0.07272727272727272,0.01818181818181818,0.01818181818181818,0.09090909090909091,0.10909090909090909,0.09090909090909091,0.03636363636363636,0.09090909090909091,0.10909090909090909
212,130,220,0.05454545454545454,0.14545454545454545,0.10909090909090909,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.05454545454545454,0.12727272727272726,0.07272727272727272,0.07272727272727272
213,140,220,0.05454545454545454,0.03636363636363636,0.12727272727272726,0.07272727272727272,0.10909090909090909,0.09090909090909091,0.05454545454545454,0.05454545454545454,0.03636363636363636,0.07272727272727272
214,150,220,0.09090909090909091,0.09090909090909091,0.12727272727272726,0.12727272727272726,0.07272727272727272,0.0,0.09090909090909091,0.10909090909090909,0.07272727272727272,0.03636363636363636
215,160,220,0.12727272727272726,0.14545454545454545,0.05454545454545454,0.12727272727272726,0.05454545454545454,0.07272727272727272,0.03636363636363636,0.07272727272727272,0.12727272727272726,0.09090909090909091
216,170,220,0.03636363636363636,0.09090909090909091,0.10909090909090909,0.09090909090909091,0.03636363636363636,0.07272727272727272,0.09090909090909091,0.03636363636363636,0.14545454545454545,0.05454545454545454
217,180,220,0.12727272727272726,0.07272727272727272,0.09090909090909091,0.05454545454545454,0.18181818181818182,0.07272727272727272,0.01818181818181818,0.14545454545454545,0.10909090909090909,0.09090909090909091
218,190,220,0.12727272727272726,0.09090909090909091,0.09090909090909091,0.03636363636363636,0.09090909090909091,0.03636363636363636,0.07272727272727272,0.05454545454545454,0.07272727272727272,0.09090909090909091
219,200,220,0.05454545454545454,0.07272727272727272,0.10909090909090909,0.03636363636363636,0.09090909090909091,0.05454545454545454,0.14545454545454545,0.05454545454545454,0.07272727272727272,0.10909090909090909
220,10,240,0.13333333333333333,0.16666666666666666,0.08333333333333333,0.11666666666666667,0.13333333333333333,0.08333333333333333,0.15,0.11666666666666667,0.08333333333333333,0.1
221,20,240,0.13333333333333333,0.05,0.13333333333333333,0.13333333333333333,0.15,0.05,0.11666666666666667,0.11666666666666667,0.1,0.08333333333333333
222,30,240,0.1,0.1,0.1,0.06666666666666667,0.15,0.08333333333333333,0.1,0.08333333333333333,0.1,0.1
223,40,240,0.06666666666666667,0.13333333333333333,0.15,0.1,0.11666666666666667,0.1,0.2,0.16666666666666666,0.05,0.1
224,50,240,0.08333333333333333,0.08333333333333333,0.05,0.08333333333333333,0.11666666666666667,0.1,0.06666666666666667,0.06666666666666667,0.08333333333333333,0.06666666666666667
225,60,240,0.05,0.16666666666666666,0.08333333333333333,0.11666666666666667,0.13333333333333333,0.08333333333333333,0.05,0.13333333333333333,0.08333333333333333,0.06666666666666667
226,70,240,0.15,0.1,0.15,0.15,0.06666666666666667,0.1,0.11666666666666667,0.05,0.06666666666666667,0.06666666666666667
227,80,240,0.08333333333333333,0.11666666666666667,0.08333333333333333,0.05,0.1,0.11666666666666667,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.11666666666666667
228,90,240,0.15,0.08333333333333333,0.13333333333333333,0.1,0.11666666666666667,0.1,0.13333333333333333,0.06666666666666667,0.13333333333333333,0.03333333333333333
229,100,240,0.11666666666666667,0.1,0.1,0.08333333333333333,0.13333333333333333,0.1,0.06666666666666667,0.18333333333333332,0.1,0.06666666666666667
230,110,240,0.08333333333333333,0.1,0.03333333333333333,0.13333333333333333,0.1,0.1,0.11666666666666667,0.05,0.13333333333333333,0.08333333333333333
231,120,240,0.1,0.11666666666666667,0.08333333333333333,0.11666666666666667,0.1,0.06666666666666667,0.11666666666666667,0.06666666666666667,0.016666666666666666,0.15
232,130,240,0.1,0.1,0.05,0.11666666666666667,0.03333333333333333,0.06666666666666667,0.11666666666666667,0.16666666666666666,0.08333333333333333,0.08333333333333333
233,140,240,0.1,0.016666666666666666,0.06666666666666667,0.08333333333333333,0.08333333333333333,0.05,0.11666666666666667,0.1,0.05,0.06666666666666667
234,150,240,0.06666666666666667,0.1,0.06666666666666667,0.08333333333333333,0.16666666666666666,0.05,0.05,0.11666666666666667,0.08333333333333333,0.08333333333333333
235,160,240,0.1,0.08333333333333333,0.06666666666666667,0.06666666666666667,0.06666666666666667,0.08333333333333333,0.1,0.15,0.13333333333333333,0.06666666666666667
236,170,240,0.13333333333333333,0.05,0.1,0.11666666666666667,0.08333333333333333,0.06666666666666667,0.11666666666666667,0.13333333333333333,0.11666666666666667,0.06666666666666667
237,180,240,0.08333333333333333,0.08333333333333333,0.08333333333333333,0.15,0.08333333333333333,0.05,0.1,0.13333333333333333,0.1,0.1
238,190,240,0.03333333333333333,0.13333333333333333,0.05,0.15,0.05,0.11666666666666667,0.05,0.15,0.15,0.1
239,200,240,0.08333333333333333,0.06666666666666667,0.11666666666666667,0.18333333333333332,0.1,0.05,0.06666666666666667,0.06666666666666667,0.08333333333333333,0.06666666666666667
240,10,260,0.15384615384615385,0.1076923076923077,0.09230769230769231,0.13846153846153847,0.1076923076923077,0.03076923076923077,0.06153846153846154,0.1076923076923077,0.09230769230769231,0.09230769230769231
241,20,260,0.13846153846153847,0.046153846153846156,0.07692307692307693,0.16923076923076924,0.07692307692307693,0.1076923076923077,0.046153846153846156,0.1076923076923077,0.07692307692307693,0.09230769230769231
242,30,260,0.07692307692307693,0.1076923076923077,0.13846153846153847,0.07692307692307693,0.09230769230769231,0.13846153846153847,0.1076923076923077,0.13846153846153847,0.13846153846153847,0.06153846153846154
243,40,260,0.1076923076923077,0.09230769230769231,0.07692307692307693,0.1076923076923077,0.12307692307692308,0.09230769230769231,0.1076923076923077,0.09230769230769231,0.046153846153846156,0.1076923076923077
244,50,260,0.09230769230769231,0.1076923076923077,0.1076923076923077,0.07692307692307693,0.09230769230769231,0.09230769230769231,0.12307692307692308,0.13846153846153847,0.06153846153846154,0.07692307692307693
245,60,260,0.16923076923076924,0.1076923076923077,0.09230769230769231,0.07692307692307693,0.13846153846153847,0.16923076923076924,0.13846153846153847,0.09230769230769231,0.1076923076923077,0.06153846153846154
246,70,260,0.07692307692307693,0.12307692307692308,0.09230769230769231,0.06153846153846154,0.07692307692307693,0.07692307692307693,0.09230769230769231,0.1076923076923077,0.03076923076923077,0.07692307692307693
247,80,260,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.12307692307692308,0.15384615384615385,0.12307692307692308,0.06153846153846154,0.1076923076923077,0.1076923076923077,0.13846153846153847
248,90,260,0.046153846153846156,0.06153846153846154,0.07692307692307693,0.09230769230769231,0.12307692307692308,0.13846153846153847,0.09230769230769231,0.046153846153846156,0.18461538461538463,0.1076923076923077
249,100,260,0.046153846153846156,0.06153846153846154,0.1076923076923077,0.1076923076923077,0.09230769230769231,0.06153846153846154,0.06153846153846154,0.06153846153846154,0.046153846153846156,0.046153846153846156
250,110,260,0.12307692307692308,0.1076923076923077,0.09230769230769231,0.06153846153846154,0.06153846153846154,0.07692307692307693,0.03076923076923077,0.03076923076923077,0.046153846153846156,0.15384615384615385
251,120,260,0.06153846153846154,0.12307692307692308,0.09230769230769231,0.1076923076923077,0.13846153846153847,0.12307692307692308,0.07692307692307693,0.06153846153846154,0.1076923076923077,0.09230769230769231
252,130,260,0.1076923076923077,0.07692307692307693,0.06153846153846154,0.15384615384615385,0.1076923076923077,0.09230769230769231,0.07692307692307693,0.09230769230769231,0.1076923076923077,0.03076923076923077
253,140,260,0.06153846153846154,0.1076923076923077,0.03076923076923077,0.09230769230769231,0.09230769230769231,0.07692307692307693,0.046153846153846156,0.15384615384615385,0.1076923076923077,0.06153846153846154
254,150,260,0.07692307692307693,0.07692307692307693,0.09230769230769231,0.07692307692307693,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.07692307692307693,0.046153846153846156,0.1076923076923077
255,160,260,0.03076923076923077,0.1076923076923077,0.06153846153846154,0.09230769230769231,0.03076923076923077,0.09230769230769231,0.09230769230769231,0.046153846153846156,0.1076923076923077,0.03076923076923077
256,170,260,0.07692307692307693,0.09230769230769231,0.046153846153846156,0.1076923076923077,0.13846153846153847,0.03076923076923077,0.015384615384615385,0.046153846153846156,0.07692307692307693,0.12307692307692308
257,180,260,0.09230769230769231,0.09230769230769231,0.09230769230769231,0.06153846153846154,0.07692307692307693,0.09230769230769231,0.1076923076923077,0.09230769230769231,0.07692307692307693,0.13846153846153847
258,190,260,0.06153846153846154,0.07692307692307693,0.046153846153846156,0.09230769230769231,0.06153846153846154,0.07692307692307693,0.12307692307692308,0.09230769230769231,0.13846153846153847,0.07692307692307693
259,200,260,0.12307692307692308,0.12307692307692308,0.015384615384615385,0.03076923076923077,0.1076923076923077,0.015384615384615385,0.06153846153846154,0.09230769230769231,0.12307692307692308,0.046153846153846156
260,10,280,0.15714285714285714,0.07142857142857142,0.07142857142857142,0.04285714285714286,0.11428571428571428,0.08571428571428572,0.12857142857142856,0.11428571428571428,0.07142857142857142,0.11428571428571428
261,20,280,0.05714285714285714,0.14285714285714285,0.12857142857142856,0.08571428571428572,0.08571428571428572,0.1,0.05714285714285714,0.07142857142857142,0.1,0.07142857142857142
262,30,280,0.08571428571428572,0.1,0.08571428571428572,0.1,0.08571428571428572,0.08571428571428572,0.07142857142857142,0.11428571428571428,0.12857142857142856,0.04285714285714286
263,40,280,0.07142857142857142,0.12857142857142856,0.11428571428571428,0.11428571428571428,0.08571428571428572,0.05714285714285714,0.1,0.11428571428571428,0.11428571428571428,0.04285714285714286
264,50,280,0.11428571428571428,0.08571428571428572,0.11428571428571428,0.08571428571428572,0.08571428571428572,0.04285714285714286,0.04285714285714286,0.12857142857142856,0.05714285714285714,0.1
265,60,280,0.07142857142857142,0.18571428571428572,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.04285714285714286,0.12857142857142856,0.07142857142857142,0.12857142857142856,0.12857142857142856
266,70,280,0.05714285714285714,0.05714285714285714,0.08571428571428572,0.08571428571428572,0.04285714285714286,0.14285714285714285,0.07142857142857142,0.11428571428571428,0.02857142857142857,0.11428571428571428
267,80,280,0.08571428571428572,0.14285714285714285,0.1,0.1,0.11428571428571428,0.08571428571428572,0.1,0.08571428571428572,0.07142857142857142,0.14285714285714285
268,90,280,0.11428571428571428,0.11428571428571428,0.05714285714285714,0.04285714285714286,0.02857142857142857,0.1,0.08571428571428572,0.05714285714285714,0.05714285714285714,0.11428571428571428
269,100,280,0.07142857142857142,0.05714285714285714,0.12857142857142856,0.07142857142857142,0.1,0.04285714285714286,0.05714285714285714,0.08571428571428572,0.1,0.15714285714285714
270,110,280,0.12857142857142856,0.04285714285714286,0.05714285714285714,0.08571428571428572,0.11428571428571428,0.05714285714285714,0.11428571428571428,0.14285714285714285,0.07142857142857142,0.12857142857142856
271,120,280,0.11428571428571428,0.15714285714285714,0.08571428571428572,0.1,0.1,0.07142857142857142,0.11428571428571428,0.1,0.08571428571428572,0.1
272,130,280,0.1,0.11428571428571428,0.11428571428571428,0.08571428571428572,0.08571428571428572,0.1,0.05714285714285714,0.07142857142857142,0.04285714285714286,0.1
273,140,280,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.05714285714285714,0.11428571428571428,0.1,0.04285714285714286,0.04285714285714286,0.07142857142857142
274,150,280,0.08571428571428572,0.12857142857142856,0.08571428571428572,0.1,0.11428571428571428,0.1,0.1,0.04285714285714286,0.07142857142857142,0.08571428571428572
275,160,280,0.08571428571428572,0.05714285714285714,0.04285714285714286,0.07142857142857142,0.08571428571428572,0.1,0.08571428571428572,0.05714285714285714,0.12857142857142856,0.1
276,170,280,0.11428571428571428,0.05714285714285714,0.07142857142857142,0.05714285714285714,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.02857142857142857,0.12857142857142856
277,180,280,0.02857142857142857,0.07142857142857142,0.02857142857142857,0.04285714285714286,0.14285714285714285,0.07142857142857142,0.1,0.07142857142857142,0.04285714285714286,0.07142857142857142
278,190,280,0.05714285714285714,0.1,0.04285714285714286,0.1,0.05714285714285714,0.05714285714285714,0.08571428571428572,0.07142857142857142,0.05714285714285714,0.15714285714285714
279,200,280,0.07142857142857142,0.1,0.08571428571428572,0.12857142857142856,0.1,0.05714285714285714,0.11428571428571428,0.04285714285714286,0.15714285714285714,0.08571428571428572
280,10,300,0.05333333333333334,0.06666666666666667,0.06666666666666667,0.10666666666666667,0.05333333333333334,0.09333333333333334,0.13333333333333333,0.09333333333333334,0.14666666666666667,0.10666666666666667
281,20,300,0.12,0.06666666666666667,0.10666666666666667,0.10666666666666667,0.10666666666666667,0.06666666666666667,0.12,0.12,0.10666666666666667,0.14666666666666667
282,30,300,0.06666666666666667,0.04,0.09333333333333334,0.04,0.13333333333333333,0.09333333333333334,0.10666666666666667,0.06666666666666667,0.17333333333333334,0.04
283,40,300,0.06666666666666667,0.12,0.18666666666666668,0.08,0.06666666666666667,0.12,0.08,0.09333333333333334,0.06666666666666667,0.02666666666666667
284,50,300,0.12,0.13333333333333333,0.06666666666666667,0.05333333333333334,0.08,0.06666666666666667,0.06666666666666667,0.08,0.06666666666666667,0.09333333333333334
285,60,300,0.10666666666666667,0.06666666666666667,0.10666666666666667,0.09333333333333334,0.10666666666666667,0.06666666666666667,0.10666666666666667,0.09333333333333334,0.05333333333333334,0.09333333333333334
286,70,300,0.08,0.05333333333333334,0.08,0.06666666666666667,0.12,0.08,0.12,0.10666666666666667,0.10666666666666667,0.06666666666666667
287,80,300,0.10666666666666667,0.08,0.12,0.04,0.04,0.04,0.08,0.10666666666666667,0.08,0.10666666666666667
288,90,300,0.04,0.08,0.10666666666666667,0.08,0.05333333333333334,0.08,0.12,0.10666666666666667,0.09333333333333334,0.09333333333333334
289,100,300,0.06666666666666667,0.08,0.08,0.06666666666666667,0.12,0.10666666666666667,0.13333333333333333,0.06666666666666667,0.04,0.06666666666666667
290,110,300,0.08,0.04,0.04,0.05333333333333334,0.08,0.09333333333333334,0.04,0.09333333333333334,0.06666666666666667,0.09333333333333334
291,120,300,0.08,0.08,0.09333333333333334,0.06666666666666667,0.12,0.13333333333333333,0.04,0.09333333333333334,0.10666666666666667,0.06666666666666667
292,130,300,0.08,0.12,0.08,0.08,0.08,0.08,0.05333333333333334,0.04,0.04,0.09333333333333334
293,140,300,0.05333333333333334,0.09333333333333334,0.09333333333333334,0.09333333333333334,0.09333333333333334,0.02666666666666667,0.06666666666666667,0.10666666666666667,0.05333333333333334,0.06666666666666667
294,150,300,0.10666666666666667,0.08,0.06666666666666667,0.10666666666666667,0.09333333333333334,0.05333333333333334,0.04,0.08,0.05333333333333334,0.12
295,160,300,0.04,0.08,0.08,0.08,0.08,0.08,0.10666666666666667,0.08,0.09333333333333334,0.09333333333333334
296,170,300,0.09333333333333334,0.04,0.14666666666666667,0.09333333333333334,0.06666666666666667,0.09333333333333334,0.06666666666666667,0.12,0.05333333333333334,0.05333333333333334
297,180,300,0.12,0.06666666666666667,0.08,0.08,0.08,0.05333333333333334,0.08,0.12,0.08,0.06666666666666667
298,190,300,0.06666666666666667,0.09333333333333334,0.09333333333333334,0.05333333333333334,0.09333333333333334,0.12,0.04,0.06666666666666667,0.06666666666666667,0.13333333333333333
299,200,300,0.09333333333333334,0.09333333333333334,0.06666666666666667,0.12,0.08,0.06666666666666667,0.06666666666666667,0.09333333333333334,0.08,0.05333333333333334
300,10,320,0.075,0.1125,0.0875,0.15,0.075,0.0625,0.15,0.15,0.075,0.0875
301,20,320,0.1,0.075,0.1375,0.075,0.1,0.1,0.0875,0.075,0.0875,0.075
302,30,320,0.125,0.2125,0.0875,0.0625,0.1375,0.0875,0.0875,0.05,0.125,0.0375
303,40,320,0.1,0.1,0.1375,0.0875,0.0625,0.0625,0.0625,0.0875,0.1,0.125
304,50,320,0.05,0.075,0.0875,0.075,0.075,0.125,0.075,0.125,0.125,0.0625
305,60,320,0.1125,0.1,0.125,0.125,0.15,0.1125,0.0625,0.1125,0.0625,0.1125
306,70,320,0.075,0.125,0.1125,0.1,0.125,0.125,0.0875,0.0875,0.125,0.0625
307,80,320,0.0625,0.0875,0.125,0.0875,0.0625,0.1125,0.0625,0.075,0.0625,0.075
308,90,320,0.0875,0.125,0.0625,0.1,0.05,0.0875,0.0375,0.05,0.125,0.1125
309,100,320,0.0875,0.1,0.15,0.05,0.075,0.0375,0.05,0.1,0.05,0.1
310,110,320,0.0875,0.0875,0.125,0.125,0.075,0.1,0.1,0.0625,0.125,0.075
311,120,320,0.05,0.05,0.075,0.0625,0.1,0.125,0.075,0.125,0.1125,0.05
312,130,320,0.0625,0.1125,0.05,0.075,0.075,0.1,0.0875,0.075,0.1,0.05
313,140,320,0.1,0.1375,0.0625,0.1125,0.0375,0.1125,0.1,0.025,0.1125,0.0625
314,150,320,0.0875,0.1125,0.0625,0.075,0.1125,0.1,0.15,0.1125,0.075,0.125
315,160,320,0.075,0.1125,0.0875,0.0375,0.0625,0.0875,0.075,0.075,0.0625,0.1
316,170,320,0.0625,0.05,0.125,0.1,0.1125,0.1375,0.025,0.1125,0.1125,0.1
317,180,320,0.1,0.05,0.1,0.15,0.0875,0.1125,0.125,0.05,0.0375,0.0625
318,190,320,0.1,0.075,0.0625,0.0625,0.125,0.1,0.075,0.05,0.05,0.075
319,200,320,0.0375,0.0625,0.075,0.0625,0.0625,0.05,0.0125,0.0375,0.075,0.125
320,10,340,0.11764705882352941,0.023529411764705882,0.09411764705882353,0.12941176470588237,0.07058823529411765,0.10588235294117647,0.1411764705882353,0.10588235294117647,0.10588235294117647,0.1411764705882353
321,20,340,0.17647058823529413,0.10588235294117647,0.07058823529411765,0.16470588235294117,0.15294117647058825,0.15294117647058825,0.15294117647058825,0.11764705882352941,0.09411764705882353,0.12941176470588237
322,30,340,0.08235294117647059,0.09411764705882353,0.07058823529411765,0.16470588235294117,0.10588235294117647,0.1411764705882353,0.08235294117647059,0.09411764705882353,0.09411764705882353,0.09411764705882353
323,40,340,0.1411764705882353,0.11764705882352941,0.11764705882352941,0.09411764705882353,0.10588235294117647,0.09411764705882353,0.07058823529411765,0.08235294117647059,0.12941176470588237,0.15294117647058825
324,50,340,0.12941176470588237,0.08235294117647059,0.1411764705882353,0.09411764705882353,0.10588235294117647,0.09411764705882353,0.047058823529411764,0.11764705882352941,0.11764705882352941,0.10588235294117647
325,60,340,0.07058823529411765,0.08235294117647059,0.07058823529411765,0.047058823529411764,0.1411764705882353,0.08235294117647059,0.10588235294117647,0.12941176470588237,0.15294117647058825,0.09411764705882353
326,70,340,0.09411764705882353,0.07058823529411765,0.10588235294117647,0.11764705882352941,0.09411764705882353,0.058823529411764705,0.08235294117647059,0.11764705882352941,0.08235294117647059,0.11764705882352941
327,80,340,0.08235294117647059,0.058823529411764705,0.10588235294117647,0.08235294117647059,0.10588235294117647,0.09411764705882353,0.07058823529411765,0.11764705882352941,0.1411764705882353,0.08235294117647059
328,90,340,0.10588235294117647,0.03529411764705882,0.10588235294117647,0.08235294117647059,0.08235294117647059,0.11764705882352941,0.10588235294117647,0.08235294117647059,0.08235294117647059,0.18823529411764706
329,100,340,0.047058823529411764,0.07058823529411765,0.12941176470588237,0.10588235294117647,0.058823529411764705,0.058823529411764705,0.03529411764705882,0.047058823529411764,0.058823529411764705,0.1411764705882353
330,110,340,0.09411764705882353,0.07058823529411765,0.07058823529411765,0.10588235294117647,0.07058823529411765,0.10588235294117647,0.08235294117647059,0.07058823529411765,0.058823529411764705,0.058823529411764705
331,120,340,0.058823529411764705,0.09411764705882353,0.07058823529411765,0.047058823529411764,0.1411764705882353,0.047058823529411764,0.12941176470588237,0.08235294117647059,0.12941176470588237,0.08235294117647059
332,130,340,0.023529411764705882,0.12941176470588237,0.11764705882352941,0.047058823529411764,0.011764705882352941,0.07058823529411765,0.07058823529411765,0.08235294117647059,0.11764705882352941,0.058823529411764705
333,140,340,0.1411764705882353,0.08235294117647059,0.09411764705882353,0.08235294117647059,0.07058823529411765,0.11764705882352941,0.09411764705882353,0.047058823529411764,0.09411764705882353,0.08235294117647059
334,150,340,0.16470588235294117,0.07058823529411765,0.058823529411764705,0.023529411764705882,0.07058823529411765,0.047058823529411764,0.10588235294117647,0.07058823529411765,0.03529411764705882,0.08235294117647059
335,160,340,0.10588235294117647,0.03529411764705882,0.09411764705882353,0.16470588235294117,0.11764705882352941,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.07058823529411765
336,170,340,0.08235294117647059,0.09411764705882353,0.08235294117647059,0.1411764705882353,0.058823529411764705,0.07058823529411765,0.047058823529411764,0.058823529411764705,0.10588235294117647,0.058823529411764705
337,180,340,0.10588235294117647,0.10588235294117647,0.058823529411764705,0.047058823529411764,0.09411764705882353,0.058823529411764705,0.09411764705882353,0.15294117647058825,0.07058823529411765,0.10588235294117647
338,190,340,0.08235294117647059,0.058823529411764705,0.058823529411764705,0.09411764705882353,0.058823529411764705,0.08235294117647059,0.07058823529411765,0.10588235294117647,0.08235294117647059,0.09411764705882353
339,200,340,0.07058823529411765,0.07058823529411765,0.08235294117647059,0.09411764705882353,0.10588235294117647,0.07058823529411765,0.09411764705882353,0.10588235294117647,0.03529411764705882,0.07058823529411765
340,10,360,0.08888888888888889,0.1,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.1111111111111111,0.1111111111111111,0.14444444444444443,0.1111111111111111,0.15555555555555556
341,20,360,0.08888888888888889,0.1,0.1111111111111111,0.14444444444444443,0.05555555555555555,0.12222222222222222,0.06666666666666667,0.07777777777777778,0.1111111111111111,0.1
342,30,360,0.08888888888888889,0.13333333333333333,0.14444444444444443,0.06666666666666667,0.12222222222222222,0.08888888888888889,0.07777777777777778,0.08888888888888889,0.1,0.12222222222222222
343,40,360,0.13333333333333333,0.13333333333333333,0.06666666666666667,0.1,0.08888888888888889,0.16666666666666666,0.1,0.07777777777777778,0.06666666666666667,0.1111111111111111
344,50,360,0.12222222222222222,0.1,0.1,0.18888888888888888,0.15555555555555556,0.1111111111111111,0.1,0.08888888888888889,0.17777777777777778,0.17777777777777778
345,60,360,0.13333333333333333,0.1111111111111111,0.07777777777777778,0.06666666666666667,0.1,0.08888888888888889,0.08888888888888889,0.1111111111111111,0.12222222222222222,0.12222222222222222
346,70,360,0.14444444444444443,0.15555555555555556,0.07777777777777778,0.1,0.1111111111111111,0.08888888888888889,0.07777777777777778,0.08888888888888889,0.1,0.12222222222222222
347,80,360,0.13333333333333333,0.1,0.05555555555555555,0.06666666666666667,0.1111111111111111,0.05555555555555555,0.14444444444444443,0.08888888888888889,0.08888888888888889,0.07777777777777778
348,90,360,0.1,0.1,0.14444444444444443,0.13333333333333333,0.07777777777777778,0.13333333333333333,0.14444444444444443,0.07777777777777778,0.03333333333333333,0.05555555555555555
349,100,360,0.044444444444444446,0.1,0.1111111111111111,0.1111111111111111,0.1,0.08888888888888889,0.07777777777777778,0.1,0.06666666666666667,0.1
350,110,360,0.044444444444444446,0.08888888888888889,0.1111111111111111,0.08888888888888889,0.1,0.08888888888888889,0.1,0.06666666666666667,0.06666666666666667,0.07777777777777778
351,120,360,0.1111111111111111,0.08888888888888889,0.1111111111111111,0.1,0.12222222222222222,0.07777777777777778,0.06666666666666667,0.1111111111111111,0.06666666666666667,0.06666666666666667
352,130,360,0.022222222222222223,0.06666666666666667,0.12222222222222222,0.06666666666666667,0.07777777777777778,0.12222222222222222,0.1,0.13333333333333333,0.12222222222222222,0.08888888888888889
353,140,360,0.07777777777777778,0.07777777777777778,0.14444444444444443,0.06666666666666667,0.13333333333333333,0.1111111111111111,0.03333333333333333,0.1,0.08888888888888889,0.12222222222222222
354,150,360,0.06666666666666667,0.13333333333333333,0.08888888888888889,0.08888888888888889,0.05555555555555555,0.07777777777777778,0.07777777777777778,0.044444444444444446,0.06666666666666667,0.08888888888888889
355,160,360,0.1,0.1,0.06666666666666667,0.08888888888888889,0.07777777777777778,0.12222222222222222,0.1111111111111111,0.1,0.13333333333333333,0.1
356,170,360,0.044444444444444446,0.12222222222222222,0.1,0.08888888888888889,0.044444444444444446,0.08888888888888889,0.07777777777777778,0.05555555555555555,0.06666666666666667,0.06666666666666667
357,180,360,0.06666666666666667,0.05555555555555555,0.06666666666666667,0.06666666666666667,0.15555555555555556,0.08888888888888889,0.05555555555555555,0.06666666666666667,0.06666666666666667,0.08888888888888889
358,190,360,0.08888888888888889,0.1,0.022222222222222223,0.05555555555555555,0.13333333333333333,0.07777777777777778,0.05555555555555555,0.07777777777777778,0.12222222222222222,0.06666666666666667
359,200,360,0.1111111111111111,0.1,0.07777777777777778,0.05555555555555555,0.1111111111111111,0.08888888888888889,0.05555555555555555,0.05555555555555555,0.08888888888888889,0.07777777777777778
360,10,380,0.1368421052631579,0.2,0.09473684210526316,0.10526315789473684,0.10526315789473684,0.11578947368421053,0.06315789473684211,0.09473684210526316,0.08421052631578947,0.14736842105263157
361,20,380,0.06315789473684211,0.14736842105263157,0.07368421052631578,0.12631578947368421,0.2,0.10526315789473684,0.14736842105263157,0.06315789473684211,0.15789473684210525,0.1368421052631579
362,30,380,0.08421052631578947,0.11578947368421053,0.1368421052631579,0.09473684210526316,0.16842105263157894,0.06315789473684211,0.09473684210526316,0.08421052631578947,0.10526315789473684,0.10526315789473684
363,40,380,0.1368421052631579,0.07368421052631578,0.10526315789473684,0.09473684210526316,0.11578947368421053,0.10526315789473684,0.12631578947368421,0.11578947368421053,0.11578947368421053,0.11578947368421053
364,50,380,0.14736842105263157,0.06315789473684211,0.11578947368421053,0.09473684210526316,0.10526315789473684,0.10526315789473684,0.10526315789473684,0.09473684210526316,0.11578947368421053,0.06315789473684211
365,60,380,0.07368421052631578,0.12631578947368421,0.031578947368421054,0.10526315789473684,0.08421052631578947,0.06315789473684211,0.06315789473684211,0.07368421052631578,0.08421052631578947,0.06315789473684211
366,70,380,0.07368421052631578,0.12631578947368421,0.08421052631578947,0.12631578947368421,0.07368421052631578,0.15789473684210525,0.09473684210526316,0.08421052631578947,0.09473684210526316,0.09473684210526316
367,80,380,0.07368421052631578,0.07368421052631578,0.09473684210526316,0.09473684210526316,0.10526315789473684,0.08421052631578947,0.11578947368421053,0.11578947368421053,0.11578947368421053,0.08421052631578947
368,90,380,0.042105263157894736,0.09473684210526316,0.06315789473684211,0.07368421052631578,0.12631578947368421,0.10526315789473684,0.10526315789473684,0.07368421052631578,0.10526315789473684,0.07368421052631578
369,100,380,0.11578947368421053,0.08421052631578947,0.11578947368421053,0.10526315789473684,0.08421052631578947,0.10526315789473684,0.12631578947368421,0.09473684210526316,0.12631578947368421,0.10526315789473684
370,110,380,0.07368421052631578,0.08421052631578947,0.09473684210526316,0.07368421052631578,0.10526315789473684,0.07368421052631578,0.10526315789473684,0.10526315789473684,0.07368421052631578,0.11578947368421053
371,120,380,0.09473684210526316,0.12631578947368421,0.08421052631578947,0.07368421052631578,0.06315789473684211,0.11578947368421053,0.10526315789473684,0.05263157894736842,0.07368421052631578,0.12631578947368421
372,130,380,0.1368421052631579,0.042105263157894736,0.09473684210526316,0.09473684210526316,0.08421052631578947,0.11578947368421053,0.10526315789473684,0.12631578947368421,0.06315789473684211,0.11578947368421053
373,140,380,0.05263157894736842,0.08421052631578947,0.10526315789473684,0.11578947368421053,0.09473684210526316,0.08421052631578947,0.09473684210526316,0.10526315789473684,0.10526315789473684,0.08421052631578947
